Gene_ID,sp_num,root2tip_variance,tree_legnth,spTr_bipartition,aln_length,average_node_support,Rafflesiaceae_best_compositional_homogeneity_pvalue,stem_raff_branch_len,ancestor_of_stem_raff_bran_len,raff_placement_SHaLRT,raff_placement_UFBP
608,31,0.0172405,5.51358,0.317073171,738,69.66,63.87,0.411197612,0.009985925,10.9,14
682,32,0.0256349,5.34244,0.243902439,1361,71.07,47.54,0.592545543,2.46E-06,0,14
718,31,0.0110993,4.29367,0.317073171,2610,73.97,0.06,0.377225587,0.005914409,39.3,14
757,29,0.00572969,4.77517,0.073170732,825,55.11,91.4,0.275846906,0.003981042,0,14
769,30,0.0334379,5.30161,0.243902439,2654,68.75,0.07,0.651354425,0.027794403,48.4,14
1172,33,0.0338147,6.35645,0.292682927,1501,64.9,85.1,0.446368277,2.71E-06,0,14
1333,29,0.195121951,,,3011,67.5,17.67,0.581465252,0.008834026,79.7,14
1373,33,0.0410998,5.89404,0.341463415,812,61.26,9.92,0.509465291,0.00713362,0,14
1379,34,0.0463174,5.57093,0.292682927,963,69.13,92.86,0.568087006,0.001280191,0,14
1563,28,0.0292419,3.71128,0.317073171,2787,69.46,50.78,0.519627158,0.004705048,82.2,14
1758,23,0.0140017,4.05835,0.170731707,1878,59.55,9.1,,,15.7,14
1819,29,0.146341463,,,1182,62.33,71.07,0.530680037,0.034278393,22.7,14
1955,29,0.0173354,6.79247,0.243902439,656,67,50.23,0.445145378,2.07E-06,0,14
2065,30,0.0720671,3.9884,0.243902439,2118,69.57,67.42,0.597202748,0.000396403,0,14
2215,33,0.074815,6.35752,0.243902439,1729,64.23,21.3,0.37060417,0.004904162,12.6,14
2462,29,0.00354792,2.32961,0.243902439,327,67.64,98.43,0.206025234,2.21E-06,0,14
2935,35,0.0108918,3.97764,0.195121951,1389,70.06,88.68,0.193149721,0.001797072,17,14
261,27,0.170731707,,,1083,66.64,52.91,0.383119761,0.028234723,79.2,13
419,29,0.021049,4.26446,0.170731707,1023,59.3,28.28,0.39207437,0.008468435,68.3,13
615,31,0.0172863,4.43554,0.219512195,795,63.38,21.13,0.344431623,0.012361373,12,13
904,23,0.017091,3.2848,0.146341463,922,56.71,84.42,0.32094428,0.007990948,60.2,13
985,25,0.0077208,2.51999,0.219512195,2253,67.78,27.83,0.233301474,0.001754725,14,13
1038,30,0.0102227,4.71696,0.243902439,1518,69.36,91.76,0.308715581,0.008878043,33.2,13
1197,31,0.0193608,5.38666,0.243902439,1661,59.24,38.41,,,79,13
1468,33,0.0267307,5.55228,0.317073171,2325,70.29,6.15,0.408522337,0.001574903,0,13
1737,33,0.0299508,6.31457,0.341463415,621,68.5,31.77,0.380301211,0.01149754,25.9,13
2074,30,0.0127309,3.89513,0.195121951,2562,60.07,62.83,0.363701239,2.19E-06,0,13
2458,35,0.0107922,4.33841,0.365853659,1692,61.29,30.03,0.36105682,0.005328479,72.8,13
2570,34,0.0139659,4.23025,0.097560976,426,54.41,84.15,0.34237139,2.12E-06,0,13
2580,39,0.0150402,5.54715,0.487804878,1614,72.76,1.76,0.35575026,0.002235468,75.6,13
2687,21,0.0446372,3.52926,0.146341463,2007,63.68,16.42,0.531513627,0.021548388,0,13
2771,40,0.0173625,5.33561,0.609756098,2554,78.5,69.7,0.32183753,0.009000283,39.5,13
2773,35,0.00646233,3.59883,0.195121951,1272,67.44,97.91,0.207178593,2.08E-06,0,13
2811,36,0.00322393,3.42652,0.365853659,708,66.71,95.17,0.205210587,2.39E-06,0,13
2881,41,0.0449921,5.93138,0.512195122,1253,73.1,0.18,0.587962398,3.23E-06,0,13
124,26,0.00429546,2.78502,0.195121951,1056,68.13,93.53,0.243564976,0.005496648,39.6,12
433,23,0.0497605,3.36053,0.146341463,996,58.86,1.64,,,20.8,12
435,20,0.00418936,2.5923,0.146341463,1716,64.89,53.91,,,0,12
741,27,0.12195122,,,714,57.4,15.42,0.54119478,0.023897265,0,12
818,29,0.0208316,5.3189,0.170731707,966,60.48,12.77,0.455772314,0.00976964,33,12
970,31,0.00450372,3.98583,0.292682927,1086,67.86,93.77,0.234770467,0.004817931,72.5,12
988,32,0.0734907,3.20391,0.195121951,657,60.8,98.09,0.779590412,2.07E-06,0,12
1203,30,0.00853125,3.95223,0.219512195,693,65.07,46.6,0.243341298,0.009594077,74.9,12
1244,24,0.00760485,2.35863,0.097560976,637,62.36,93.8,0.193390104,0.004388611,47.2,12
1549,29,0.021879,5.36159,0.341463415,1119,72.56,76.74,0.38470885,2.05E-06,0,12
1910,34,0.0190424,5.34288,0.219512195,456,56.44,93.12,0.412567036,0.013533643,14.1,12
2167,36,0.0107212,5.37504,0.341463415,768,68.97,89.53,0.377931747,0.005787704,75.6,12
2232,36,0.0748313,5.87449,0.341463415,1026,70.41,37.07,0.4328052,2.03E-06,0,12
2572,34,0.01251,3.59305,0.365853659,395,59.97,82.37,0.23584979,2.36E-06,0,12
2699,31,0.157581,7.82207,0.243902439,3207,64.31,14.13,,,5.25,12
3031,41,0.0180002,5.39535,0.43902439,833,62.97,74.11,0.478771173,0.001568532,5.7,12
1480,35,0.0247676,5.18446,0.317073171,1866,70.79,2.24,0.46620301,0.002795352,25.9,11
1666,35,0.0618125,4.84637,0.317073171,1149,67.97,96.76,0.714687586,2.41E-06,0,11
2388,36,0.00369884,3.40444,0.414634146,1471,73.56,83.98,0.194380761,0.007461508,59,11
2405,27,0.0155724,4.30945,0.219512195,631,54.68,4.62,,,0,11
3056,28,0.00679403,2.87806,0.146341463,1712,62.41,66.69,0.262615269,0.003096835,32.2,11
101,28,0.0245852,5.4879,0.243902439,1448,71.27,75.75,0.540102691,0.006124705,42.9,10
346,26,0.00877876,4.65028,0.146341463,1056,63,84.16,,,79.1,10
359,27,0.243902439,,,2004,69.36,36.26,,,0,10
800,26,0.0073445,2.66401,0.219512195,2469,65.28,30.35,0.262448095,0.009001969,38,10
841,33,0.243902439,,,867,74.16,41.01,0.493900484,8.37E-05,0,10
1582,27,0.00807577,2.72222,0.292682927,1179,73.04,0.1,0.277214319,0.004815019,42.5,10
1913,29,0.0326681,3.86586,0.292682927,2127,72.74,2.45,,,0,10
2142,34,0.0136639,4.80667,0.317073171,583,68.79,69.36,0.370810493,2.36E-06,0,10
2223,34,0.0169635,3.7333,0.341463415,1755,73.91,32.35,0.471163497,0.000144601,0,10
206,27,3.56223,10.4366,0.170731707,3268,55.04,10.95,6.810428014,0.009996183,49.2,9
551,23,0.0432884,3.91901,0.146341463,1295,71.9,38.92,0.311236563,2.44E-06,0,9
962,29,0.0262839,6.41294,0.219512195,1179,60.26,95.31,0.457593803,0.001116631,0,9
1182,33,0.0916938,5.53608,0.268292683,927,66,94.08,0.365183918,2.14E-06,0,9
2758,39,0.00547978,4.52543,0.414634146,3342,72.86,89.75,0.256922309,0.002894882,51.4,9
2780,31,0.0174561,5.21631,0.317073171,2628,68.21,30.91,0.379771232,0.002972924,1.95,9
3029,41,0.0217892,6.03333,0.585365854,744,66.62,1.48,0.454472151,2.55E-06,0,9
129,27,0.0311166,5.91483,0.195121951,1053,60.4,72.86,0.63013379,2.07E-06,0,8
483,27,0.669505,6.92464,0.170731707,1179,60.76,90.31,0.37080283,0.001816034,0.55,8
669,30,0.0185738,6.26796,0.219512195,972,70,90.93,0.469562228,0.001773187,0,8
730,27,0.0165472,3.74491,0.219512195,8997,76.52,9.3,,,0,8
1040,28,0.00598074,3.28109,0.243902439,846,68.48,97.97,0.247102148,0.004126324,31.3,8
1562,14,0.0227646,2.3033,0.195121951,2180,72.77,39.01,,,0,8
1951,29,3.65344,12.821,0.243902439,1208,60.85,86.81,0.200794618,0.013948852,28,8
2420,38,0.0112926,4.26231,0.390243902,1254,71.19,39.04,0.320921745,0.012391948,80.7,8
2474,36,0.0106061,4.21885,0.341463415,2086,69.82,97.88,0.38078137,2.19E-06,0,8
3024,10,0.00240533,0.833653,0.097560976,2970,74.89,97.58,0.169645162,0.001692721,31.4,8
75,28,0.0112827,3.87252,0.12195122,894,63.73,55.93,0.322198302,0.002248945,0,7
596,30,0.0200066,5.55538,0.219512195,780,62.46,99.79,0.518604516,2.51E-06,0,7
700,26,0.0143632,3.68313,0.170731707,1443,56.42,38.75,0.3996,0.00000219,0,7
863,29,0.0339858,5.24078,0.195121951,446,51.93,17.34,,,0,7
1366,33,0.0200146,5.54627,0.268292683,1027,61.03,63.59,0.347824521,2.65E-06,0,7
1450,34,0.292682927,,,1302,64.13,29.07,0.389146143,0.003373352,85.9,7
2109,27,0.0135422,4.85553,0.146341463,1653,64.6,55.8,0.374435006,2.11E-06,0,7
2990,37,0.170731707,,,674,54.17,53.04,0.433238946,0.009282686,26.9,7
211,30,0.00868306,4.01434,0.195121951,1089,66,41.24,0.270215273,0.002247895,48.2,6
2056,32,0.0399895,5.57779,0.341463415,2217,67.6,0.32,0.680903839,2.27E-06,0,6
2406,37,0.00993939,4.79113,0.414634146,1344,72.06,90.48,0.304870862,0.00043643,0,6
2604,35,0.123611,9.48216,0.292682927,633,62.56,81.05,1.28201241,0.107075854,71.4,6
406,30,0.0241292,5.34433,0.268292683,1902,67.89,4.99,0.521503311,2.07E-06,0,5
513,28,0.015166,4.04364,0.195121951,1729,73.93,74.41,0.348828624,0.000694661,0,5
1682,35,0.0272437,5.49461,0.390243902,2055,69.33,71.94,0.536087395,2.64E-06,0,5
807,29,0.0112541,4.74352,0.268292683,1872,65.7,48.12,,,0,4
2305,14,0.0269728,2.38477,0.170731707,1668,50.62,43.72,0.396113747,0.001020542,0,4
763,28,0.041118,6.55023,0.170731707,1791,61.92,84.39,0.002819568,2.97E-06,0,3
759,29,0.152589,6.68735,0.243902439,999,61.93,78.06,0.361426782,2.16E-06,0,1
18,26,0.0111908,5.54129,0.170731707,444,60,99.49,,,,
226,29,0.00969644,3.22338,0.146341463,780,72.74,46.86,0.259866178,0,,
240,27,0.304791,6.59363,0.243902439,1683,64.6,27.03,0.053696913,0,,
340,30,0.0278323,8.11228,0.146341463,564,57.57,79.18,0.368534146,0,,
350,29,0.0278841,3.61312,0.219512195,3108,67.85,7.72,0.023966217,0,,
366,29,0.00381042,3.00335,0.243902439,1605,73.44,34.87,0.209534717,0,,
402,30,0.0920507,6.80843,0.243902439,772,64.93,4.32,0.083042911,0,,
687,29,0.0206231,5.07703,0.219512195,767,72.59,73.43,0.535127418,0,,
968,26,1.88664,10.5237,0.170731707,6084,62.33,2.74,0.034422124,0,,
1712,31,0.0170081,4.78757,0.268292683,570,67.59,84.52,0.304282976,0,,
1835,27,0.018577,3.83473,0.195121951,1253,nan,30.48,0.301315894,0.04934519,,
1946,36,0.279482,6.91719,0.341463415,549,61.38,37.57,0.016656401,0,,
2257,36,0.0225714,6.5088,0.414634146,1509,nan,3.17,0.399600355,0.015859195,,
2326,23,0.0872984,4.91394,0.195121951,2415,73.52,12.38,0.026533186,0,,
2338,31,0.00902396,3.48786,0.292682927,2016,65.38,44.14,,,,
2445,28,0.0399601,7.10059,0.170731707,1625,69.12,1.49,0.764718375,0,,
2571,31,0.0230284,4.98657,0.170731707,387,nan,44.6,0.293161795,0.045838847,,
2662,37,0.0146674,6.87309,0.463414634,985,70.89,94.96,0.562439218,0,,
2938,37,0.0129264,4.66388,0.365853659,1821,67.3,0,0.317546907,0.157095878,,
2983,41,0.189891,10.8003,0.43902439,676,67.97,7.77,0.053868113,0,,
